Age,Gender,Marital_Status,Dependents,Education,Self_Employed,Work_Experience_Years,ApplicantIncome,CoapplicantIncome,Salary_Payment_Mode,Existing_EMI,Residential_Assets,Area,Loan_Purpose,LoanAmount,Loan_Amount_Term,Hidden_CIBIL,Approved_Bank,Officer_Approved,Fraud_Label,Eligible_Loan_Amount
41,0,1,0,0,0,5,19207,13246,1,6247,0,1,2,1824941,36,659.26,-1,0,1,255283.0
55,1,1,1,1,1,21,65133,0,2,17076,1,2,2,1813122,60,678.52,-1,0,0,603765.0
58,1,0,1,1,0,3,30056,0,2,11082,0,1,2,365679,60,673.77,-1,0,0,86480.0
38,0,1,1,1,1,4,30413,36358,1,9413,0,1,2,2090660,60,706.53,-1,0,0,347610.0
36,0,1,0,0,0,9,25477,0,1,1032,2,1,2,1720238,24,617.68,-1,0,0,484772.0
49,1,0,0,1,0,27,59603,57563,2,5423,1,1,2,1228445,12,733.66,3,1,0,1228445.0
59,1,1,0,0,0,15,41338,0,2,6039,0,2,0,2186853,18,605.65,-1,0,0,718058.0
24,0,1,0,1,0,0,36218,59481,0,14799,1,1,1,818276,84,590.08,-1,0,1,0.0
58,0,1,0,0,1,17,38732,13297,0,5458,1,1,4,74662,24,608.78,-1,0,0,74662.0
57,0,1,2,2,1,34,56745,20797,2,19167,1,2,1,846942,18,776.46,3,1,0,846942.0
26,0,1,1,1,0,5,22604,0,2,4873,1,2,2,774096,36,694.0,-1,0,0,389672.0
34,1,1,1,0,0,1,9000,0,2,2604,0,2,0,1528692,60,600.8,-1,0,1,23760.0
44,0,0,0,1,1,13,34823,17117,1,10472,1,1,1,1877841,12,612.9,-1,0,0,570796.0
28,0,1,2,1,0,4,20343,36458,2,9147,0,1,1,557841,48,603.12,-1,0,0,0.0
49,1,1,1,0,0,1,11509,34658,2,1506,0,1,0,899919,84,563.32,-1,0,1,103676.0
30,1,1,1,1,0,3,24631,46537,2,444,1,0,2,2327942,48,673.6,-1,0,0,594463.0
22,1,1,2,1,0,0,26676,13854,1,5542,1,1,2,2047535,60,663.84,-1,0,1,334380.0
46,1,0,2,2,0,15,54971,0,2,16613,0,1,1,223831,84,684.03,-1,0,0,0.0
58,1,0,2,1,1,31,62011,0,2,14418,2,1,1,406610,36,629.5,-1,0,0,406610.0
44,0,1,0,1,1,14,53660,12912,2,8604,1,2,2,972975,60,719.0,-1,0,0,972975.0
41,1,0,3,1,0,13,49059,20605,2,8929,2,0,1,1443030,12,618.68,-1,0,0,874032.0
42,1,0,1,1,0,6,32723,0,2,11392,1,2,1,260835,12,636.23,-1,0,0,260835.0
55,0,1,0,2,0,14,66227,0,2,14251,0,0,0,1050970,48,617.93,-1,0,0,640492.0
30,1,1,2,1,1,11,38637,0,2,9495,0,1,0,259022,48,665.87,-1,0,0,259022.0
61,1,0,0,1,0,22,61733,0,1,6287,0,0,4,318270,48,668.07,-1,0,0,318270.0
43,1,0,0,1,0,7,13889,0,2,233,1,0,4,1909342,24,616.39,-1,0,1,272188.0
61,1,1,1,1,0,25,59153,54696,1,25619,1,0,1,687175,12,675.2,-1,0,0,687175.0
60,0,1,1,2,1,2,32145,52880,1,10455,2,2,3,1677376,48,663.18,-1,0,0,301785.0
49,0,1,1,1,0,11,46766,9733,0,14111,1,1,2,760564,72,668.9,-1,0,1,153158.0
50,0,0,0,1,0,22,56549,0,2,21059,1,2,2,2479906,84,672.06,-1,0,0,0.0
46,1,1,1,2,0,10,38043,37533,1,15815,1,2,0,1616867,24,575.35,-1,0,1,381300.0
49,1,1,1,1,1,6,27827,0,1,10070,1,0,4,717168,60,580.93,-1,0,1,0.0
60,0,0,0,0,0,5,11388,0,2,705,0,2,5,2000149,18,654.6,-1,0,1,272010.0
38,0,0,1,1,1,3,14205,0,2,2946,1,2,1,2335035,18,651.95,-1,0,1,302097.0
48,0,1,2,1,0,10,39799,0,2,10032,0,2,0,1818720,84,715.2,-1,0,0,351282.0
61,0,0,2,1,1,18,49310,0,2,9576,0,2,1,1465293,60,656.09,-1,0,0,658190.0
47,1,1,2,1,0,7,49165,44769,1,19860,1,0,4,1428307,72,563.49,-1,0,1,0.0
25,0,1,1,1,0,2,26555,0,0,5473,2,2,0,1552385,60,592.22,-1,0,1,202720.0
25,1,1,1,1,0,5,26904,0,1,10122,1,1,0,972166,84,652.12,-1,0,0,0.0
47,1,1,0,1,1,10,25711,0,2,579,0,1,4,1965200,12,641.8,-1,0,0,507272.0
24,1,0,1,2,1,1,22420,0,2,721,0,1,5,833579,48,622.6,-1,0,0,413792.0
32,1,1,2,1,0,5,22244,45242,0,2838,0,2,0,109298,18,611.72,-1,0,0,109298.0
64,1,1,0,1,0,44,74028,0,2,2238,0,2,1,2250346,72,769.53,-1,0,0,2250346.0
25,1,0,0,1,0,1,22674,17633,2,9633,1,2,2,1743500,72,593.47,-1,0,1,0.0
24,1,1,0,1,0,1,18603,0,2,3180,0,0,1,1530437,18,673.44,-1,0,1,407835.0
61,1,0,1,1,1,31,46602,34834,1,17161,0,2,3,1312066,36,684.18,-1,0,0,547254.0
29,0,1,0,1,1,10,34057,0,2,15228,1,2,3,563937,36,666.91,-1,0,0,303217.0
55,1,1,0,1,0,25,61176,25179,2,25828,0,0,0,1586256,48,664.63,-1,0,0,289656.0
56,1,1,1,1,1,3,29816,0,0,8993,2,0,3,1973102,36,658.4,-1,0,1,421652.0
46,0,1,0,1,0,19,52247,0,2,20915,1,2,4,1105168,72,581.68,-1,0,1,0.0
39,1,1,1,2,0,9,50084,0,2,191,0,2,3,2350103,84,684.6,-1,0,0,1236056.0
50,1,1,1,1,0,19,44580,37458,2,13171,1,0,3,981539,12,670.96,-1,0,0,956448.0
52,0,1,1,1,0,31,44199,32262,2,1503,2,1,2,1354169,18,728.01,-1,0,0,1298916.0
32,0,0,1,1,0,1,21442,55969,2,3519,1,2,0,655433,18,684.14,-1,0,0,472708.0
47,1,1,2,1,0,4,20637,0,2,6308,0,2,3,1814759,18,654.51,-1,0,0,402381.0
25,1,1,2,2,1,6,50638,17420,2,21304,0,1,1,1571754,18,641.26,-1,0,0,629288.0
63,1,1,0,1,1,35,47318,0,1,20864,0,0,2,948460,36,677.19,-1,0,0,431846.0
25,0,0,0,0,0,1,23569,0,0,4429,2,2,1,1611162,60,551.24,-1,0,1,205640.0
24,1,1,2,1,1,4,23398,42296,1,4079,1,0,1,1717302,72,560.35,-1,0,1,174272.0
34,1,1,1,1,0,6,32984,0,2,8531,0,1,1,2374623,12,622.45,-1,0,0,557308.0
35,1,1,1,1,0,6,30013,0,1,8186,1,0,1,1616827,18,614.55,-1,0,0,452912.0
63,0,0,0,1,0,13,38538,33172,0,3420,0,1,4,1844941,24,647.24,-1,0,1,688680.0
49,1,0,0,0,1,24,48610,0,1,8914,1,1,0,1290849,72,669.39,-1,0,0,573442.0
35,0,0,1,2,0,15,43895,0,2,7680,0,1,3,606834,72,673.72,-1,0,0,544415.0
61,0,1,1,1,0,3,25240,0,0,8437,0,2,0,1461362,36,575.99,-1,0,1,201068.0
40,0,1,0,1,0,12,34673,0,2,6941,2,1,1,1338818,72,657.26,-1,0,0,367073.0
59,1,1,0,1,0,1,25734,0,2,2267,1,0,3,685423,24,622.58,-1,0,0,460272.0
59,0,0,0,2,0,11,35593,0,2,14485,0,2,5,1559761,24,582.18,-1,0,1,364220.0
22,0,0,0,0,0,2,23068,0,0,1134,0,2,1,1426039,12,562.32,-1,0,1,447752.0
59,0,0,1,1,1,13,32255,0,2,9241,2,2,2,2037460,48,668.56,-1,0,0,362807.0
43,1,0,1,1,0,1,16309,0,0,1401,1,2,2,2010694,24,638.83,-1,0,1,292556.0
36,0,1,1,1,0,13,43443,0,2,13394,0,2,3,363225,72,657.82,-1,0,0,121707.0
46,1,0,0,2,0,25,64017,11358,2,1837,1,2,3,2288982,84,721.02,-1,0,0,1766202.0
49,0,1,0,2,0,7,40841,0,2,6828,1,2,3,500781,24,701.96,-1,0,0,500781.0
64,1,1,1,1,0,8,28988,38233,2,5742,2,1,5,339393,60,586.26,-1,0,1,235240.0
34,1,0,1,1,0,8,30207,49007,1,7194,1,0,1,106007,18,674.94,-1,0,0,106007.0
53,1,0,0,1,0,28,59127,49124,2,12594,1,1,1,2326997,60,728.88,3,1,0,1018170.0
32,0,0,0,1,0,9,31180,0,2,13133,0,2,1,1380688,48,643.5,-1,0,0,0.0
31,1,1,0,1,1,12,37316,0,2,14772,1,2,3,1362152,48,674.16,-1,0,0,223844.0
37,0,0,1,1,0,10,32532,0,1,12931,0,1,1,494276,48,600.88,-1,0,0,29952.0
45,0,1,1,1,0,6,36607,26745,2,12961,0,1,3,552246,24,630.51,-1,0,0,421076.0
46,1,0,2,1,0,5,29988,0,2,7835,0,2,0,1444616,36,629.71,-1,0,0,317700.0
30,1,1,1,1,0,6,32747,49311,1,9789,2,0,0,2492782,48,585.54,-1,0,1,185068.0
41,1,1,2,0,1,1,11125,0,2,2039,2,2,0,1500757,18,621.96,-1,0,1,185798.0
40,1,0,2,0,0,19,50286,0,2,16715,1,1,3,728770,36,601.83,-1,0,0,403980.0
46,0,1,0,1,0,21,59104,0,0,5154,0,1,0,333352,48,658.75,-1,0,0,333352.0
47,0,1,0,1,1,7,20896,14988,2,6956,1,2,1,1809865,12,662.91,-1,0,0,438928.0
32,0,1,2,0,0,12,23363,0,0,1339,1,0,3,2052503,72,589.61,-1,0,1,370852.0
41,1,0,0,0,0,6,9000,0,2,453,2,1,4,466313,36,597.18,-1,0,1,163692.0
24,1,1,2,0,1,0,9000,0,2,54,0,2,2,64326,18,641.6,-1,0,0,64326.0
46,1,0,2,0,0,9,24126,0,0,1433,0,2,0,2375725,24,577.94,-1,0,1,448128.0
35,1,0,0,1,0,6,32372,9894,2,12234,1,1,0,1705133,72,653.36,-1,0,0,0.0
57,1,1,0,1,0,14,46564,15843,2,5600,1,2,5,1605051,18,625.14,-1,0,0,830480.0
52,0,0,2,2,0,9,48635,43893,2,2635,1,2,5,654613,36,623.97,-1,0,0,654613.0
62,1,0,0,0,0,9,26700,0,1,9024,1,2,4,1404049,18,672.13,-1,0,0,505068.0
61,1,0,0,1,0,14,38975,0,2,16845,1,0,0,1445555,84,635.8,-1,0,0,0.0
56,0,1,0,1,0,14,38317,0,2,12868,1,1,2,481381,60,655.91,-1,0,0,185845.0
49,1,0,1,1,0,26,38452,0,2,4925,0,2,5,2271755,84,725.6,-1,0,0,739860.0
21,1,1,0,1,0,1,23139,42090,1,10310,0,2,1,1941142,60,691.08,-1,0,0,0.0
64,0,0,0,2,1,18,47371,0,2,7669,0,2,2,1682059,48,746.48,3,1,0,1053018.0
41,1,1,0,1,1,0,25151,0,0,7682,1,1,2,490591,84,610.08,-1,0,1,0.0
53,0,1,0,1,0,26,61500,34018,2,5144,1,2,4,1506810,18,675.71,-1,0,0,1444908.0
50,1,1,0,1,1,10,44299,0,2,9341,0,0,0,817669,84,610.44,-1,0,0,101336.0
35,1,0,0,0,0,16,35564,0,2,13259,0,0,2,308686,60,665.08,-1,0,0,93560.0
32,1,1,0,1,1,0,9000,0,1,312,0,2,2,2407965,24,610.22,-1,0,1,172512.0
38,1,1,1,2,0,14,60654,0,0,10397,1,1,0,1063546,36,635.48,-1,0,1,838788.0
30,1,1,0,0,1,4,13330,0,0,5738,1,1,0,1484068,36,593.08,-1,0,1,60032.0
53,1,1,1,1,0,13,43625,19915,2,11173,1,0,0,2216360,18,629.2,-1,0,0,671386.0
46,0,0,0,2,0,22,60373,20065,2,17559,0,2,1,1550301,36,619.42,-1,0,0,575336.0
36,1,0,0,2,0,9,46629,21138,0,20214,0,1,0,1923729,60,619.72,-1,0,1,0.0
29,0,1,0,0,0,4,13380,0,2,2776,1,2,4,1165370,36,550.0,-1,0,1,167664.0
58,1,0,0,0,0,8,20570,47356,2,2388,0,2,3,2288116,84,639.92,-1,0,0,210808.0
57,1,0,1,2,0,5,50243,39609,2,22021,1,0,1,2058669,36,616.01,-1,0,0,212104.0
27,0,1,0,1,0,1,14093,0,0,709,2,1,3,580362,36,582.61,-1,0,1,256336.0
32,1,0,1,1,1,7,26769,0,1,9155,0,1,1,2123784,24,638.69,-1,0,0,315660.0
61,1,1,2,1,1,19,57920,0,2,16819,1,2,4,766052,72,709.71,7,1,0,526632.0
44,1,1,1,1,0,21,56469,48627,1,7594,2,2,2,2009807,36,727.9,3,1,0,1420686.0
47,1,1,0,0,0,19,52174,8778,2,20874,1,0,0,1604429,18,706.03,-1,0,0,1189488.0
31,1,1,1,1,1,9,24738,56429,2,4293,1,0,1,518856,84,610.17,-1,0,0,134148.0
28,1,1,1,1,0,7,38693,48354,2,7136,0,1,2,676589,36,640.51,-1,0,0,516964.0
51,0,1,1,1,1,25,61071,0,2,4476,0,0,1,1310123,12,714.03,-1,0,0,1310123.0
62,1,1,1,1,0,3,23672,52293,0,8010,0,2,1,645704,36,601.22,-1,0,1,185080.0
45,1,0,1,2,0,23,65536,11792,1,16276,1,2,0,513170,18,686.96,-1,0,0,513170.0
30,1,1,0,1,0,8,30558,0,2,8810,0,0,1,722432,36,664.7,-1,0,0,446790.0
41,1,1,2,1,1,15,52094,57706,1,11228,1,0,3,2227981,24,679.31,-1,0,0,1032878.0
33,1,1,2,1,1,12,38069,0,0,6947,1,2,1,1488330,12,612.75,-1,0,1,678016.0
35,1,1,0,1,0,3,31642,26777,1,6193,0,2,3,1751786,36,635.86,-1,0,0,409892.0
43,1,1,0,0,0,2,17380,0,0,2678,1,0,1,173714,72,550.0,-1,0,1,154784.0
43,0,1,1,0,0,20,35329,9470,2,3284,1,1,5,1492629,36,662.83,-1,0,0,765001.0
32,1,0,0,1,0,0,12583,51236,2,5506,1,1,2,725320,12,628.87,-1,0,1,185588.0
28,0,0,0,2,0,5,26086,27276,2,4801,0,2,0,1854390,72,612.72,-1,0,0,176048.0
57,0,1,0,0,0,0,21829,0,0,9281,0,0,1,1645844,24,593.44,-1,0,1,213836.0
42,0,0,1,1,0,3,26326,0,1,7582,1,2,1,1448312,12,579.52,-1,0,1,435536.0
56,1,0,2,1,1,19,39705,0,1,12798,0,2,2,1527390,18,701.97,-1,0,0,960786.0
21,1,0,2,1,1,1,12216,0,2,2519,0,1,2,915050,72,562.28,-1,0,1,62952.0
30,0,1,1,1,0,9,45775,0,2,19243,0,2,1,2324282,24,620.98,-1,0,0,453668.0
50,0,1,1,1,1,14,40605,13310,2,14,1,2,1,1398737,60,646.67,-1,0,0,811260.0
36,1,1,0,1,1,5,14233,0,0,5172,0,0,1,2066789,84,645.55,-1,0,1,0.0
36,1,0,1,1,1,0,9000,20068,2,1249,0,2,3,1007506,48,648.25,-1,0,1,120048.0
45,1,0,1,2,0,4,36714,0,2,2542,1,1,3,700256,84,654.45,-1,0,0,700256.0
22,1,1,1,1,1,2,32077,54843,2,9462,1,1,0,980510,72,583.91,-1,0,1,0.0
42,1,0,1,1,1,13,43995,0,2,2701,1,1,0,1704216,24,665.26,-1,0,0,1035051.0
24,1,0,0,1,1,3,23118,0,2,6069,0,0,4,506304,60,595.48,-1,0,1,98220.0
46,0,1,0,0,0,3,9000,24339,0,1433,0,2,0,1589525,18,612.05,-1,0,1,154206.0
55,1,0,0,1,0,20,49112,56199,2,14773,0,0,2,965246,72,691.06,-1,0,0,164144.0
55,1,0,2,0,0,26,26606,0,2,5924,0,1,2,1556839,84,716.39,-1,0,0,300564.0
35,1,1,3,2,0,1,30267,0,2,2191,0,0,2,597302,60,628.13,-1,0,0,473880.0
62,1,1,0,1,0,1,26270,39551,2,11579,2,1,1,1972946,84,624.89,-1,0,0,0.0
54,1,1,2,2,0,24,66878,20567,2,26899,1,2,2,1901303,18,750.12,-1,0,0,1856548.0
58,0,0,0,1,0,0,15075,51739,0,4297,1,2,4,935191,18,576.25,-1,0,1,224154.0
22,0,1,0,1,0,2,29504,0,2,4161,2,1,4,918493,36,659.5,-1,0,0,587804.0
36,1,1,1,1,0,6,22419,33452,2,4926,2,0,1,1399209,18,674.64,-1,0,0,471807.0
29,0,1,2,1,1,5,19509,39369,0,3864,0,2,1,1618110,36,615.21,-1,0,1,251076.0
28,0,1,1,1,0,5,34735,0,2,3112,0,2,0,1907885,48,659.9,-1,0,0,718999.0
52,1,0,0,2,0,29,79691,0,2,9768,2,1,3,2112825,12,725.23,-1,0,0,2112825.0
32,1,1,2,1,0,7,31131,34830,1,2254,1,0,0,1845053,36,703.29,-1,0,0,852786.0
30,0,1,0,1,0,3,21159,0,1,2410,0,2,2,1960622,12,593.38,-1,0,1,394260.0
41,1,1,2,1,0,22,63036,0,2,21809,1,1,3,605610,60,672.61,-1,0,0,267360.0
52,0,0,0,1,0,20,55367,0,0,40,0,2,5,1395602,12,617.96,-1,0,1,1106860.0
42,1,1,0,1,0,14,41561,0,0,7632,1,0,0,1765792,12,673.17,-1,0,1,947441.0
33,1,1,0,0,1,10,26801,40081,2,2060,0,0,0,1881024,72,651.74,-1,0,0,521705.0
27,0,1,0,1,1,6,23822,33528,2,10291,2,1,3,731544,84,631.09,-1,0,0,0.0
49,1,1,0,1,0,27,41186,43730,2,6722,0,0,0,612296,18,694.02,-1,0,0,612296.0
44,1,1,2,0,0,4,9000,0,2,3338,2,1,2,996695,12,573.51,-1,0,1,139944.0
39,1,1,2,2,0,5,40045,0,2,15158,1,2,1,318732,18,595.6,-1,0,1,318732.0
27,0,1,1,1,0,0,19921,42018,1,155,0,2,3,1199899,24,650.56,-1,0,1,494305.0
41,1,0,0,0,0,3,9000,33744,2,1740,0,0,3,1555749,48,657.3,-1,0,1,141480.0
32,0,1,3,1,0,3,23003,0,0,3326,1,2,0,235413,18,596.1,-1,0,1,235413.0
62,1,1,1,1,0,4,18688,0,2,5618,1,2,3,2212368,18,561.47,-1,0,1,272636.0
56,0,1,3,2,0,35,78107,0,2,12462,0,1,4,1994855,36,747.11,-1,0,0,1894578.0
44,1,1,1,1,1,9,29933,34051,2,12825,2,1,4,1816246,12,671.51,-1,0,0,594425.0
34,0,1,1,1,1,7,25586,0,2,2160,1,1,1,2405760,36,667.39,-1,0,0,561890.0
61,0,1,0,1,0,28,59471,0,2,12476,2,1,3,235157,18,715.17,-1,0,0,235157.0
38,0,0,2,1,0,14,23854,0,2,5165,0,0,1,400758,60,674.82,-1,0,0,286450.0
28,1,1,2,1,0,5,11691,39896,0,99,2,1,1,803996,60,616.41,-1,0,1,227880.0
43,1,1,1,1,1,21,40847,34969,1,2342,0,1,4,360343,12,691.56,-1,0,0,360343.0
39,1,1,0,1,0,11,39831,38556,1,5067,1,0,1,2475715,48,649.42,-1,0,0,553404.0
36,1,0,1,2,0,14,46870,10282,2,6576,1,2,2,1940164,72,680.31,-1,0,0,698278.0
39,0,0,0,1,1,1,27287,0,1,7721,0,0,1,564520,48,623.77,-1,0,0,175132.0
55,1,0,0,1,1,8,33955,23587,0,5738,0,2,2,1114750,60,582.09,-1,0,1,334820.0
43,0,0,1,1,1,21,49706,42672,2,18174,0,0,3,2366441,60,622.02,-1,0,0,0.0
26,0,1,0,0,1,0,9000,0,1,3182,1,1,3,1463250,36,557.39,-1,0,1,65448.0
38,0,0,0,0,0,5,18172,0,0,3716,1,1,4,511246,24,640.42,-1,0,1,274256.0
21,0,1,1,0,1,2,14746,0,0,4059,0,0,5,1650550,36,571.16,-1,0,1,148796.0
39,1,1,0,1,1,1,16582,0,2,3014,0,1,1,1912279,84,652.37,-1,0,1,161374.0
27,0,1,0,1,0,5,14341,0,2,4411,2,0,2,2347799,18,678.89,-1,0,1,279127.0
60,0,1,2,0,0,18,40411,0,2,9919,1,0,2,1436843,48,629.04,-1,0,0,332108.0
33,1,1,0,1,0,5,26404,0,2,11693,1,0,1,2176229,12,619.47,-1,0,0,387764.0
26,1,1,0,2,0,7,40841,47992,2,16986,2,1,4,530449,18,650.13,-1,0,0,530449.0
55,1,1,1,1,1,29,51067,0,2,9191,1,0,0,1720565,60,717.43,-1,0,0,980550.0
40,1,1,0,0,0,5,17020,0,2,4737,0,2,2,277421,48,624.73,-1,0,0,113024.0
30,0,0,1,1,0,1,9245,36229,1,1553,0,0,0,1724412,48,591.59,-1,0,1,110356.0
58,0,1,0,1,0,13,46000,0,2,8098,0,1,3,1788736,18,636.67,-1,0,0,774236.0
25,1,1,0,1,0,1,12807,0,2,3489,1,0,0,461451,72,695.89,-1,0,0,68967.0
31,0,1,2,1,0,10,31945,29662,1,3224,0,0,2,1417515,12,624.36,-1,0,0,600212.0
49,1,0,1,0,0,17,25870,0,1,8663,0,0,3,570398,60,653.79,-1,0,0,126970.0
24,0,0,1,1,1,4,24880,16341,0,7036,1,0,4,330594,60,622.91,-1,0,0,75440.0
57,0,1,0,0,0,17,28074,13585,2,4302,0,2,1,1301583,36,649.71,-1,0,0,406608.0
54,0,1,1,1,1,6,34158,0,2,891,1,2,2,138593,12,604.38,-1,0,0,138593.0
52,0,0,3,0,0,11,21253,13112,2,4068,2,0,1,1119279,36,583.92,-1,0,1,278612.0
24,1,1,0,1,0,0,20397,30496,2,1058,1,0,3,1330554,84,585.47,-1,0,1,319068.0
64,1,1,3,0,0,35,43245,0,0,3050,1,2,0,1636551,24,653.62,-1,0,1,1007925.0
43,0,1,0,2,0,5,38389,0,2,2155,0,1,3,1819148,36,603.84,-1,0,0,690200.0
33,0,1,3,1,0,7,36723,0,2,4909,0,2,0,1298616,72,643.83,-1,0,0,381012.0
46,0,1,2,1,0,4,25975,0,1,4083,1,0,3,567599,24,648.42,-1,0,0,421508.0
64,1,1,1,1,0,26,48592,0,2,2814,2,2,1,1877120,60,710.49,-1,0,0,1288920.0
32,1,1,0,2,0,9,51247,0,2,20673,1,0,2,1488142,84,687.76,-1,0,0,0.0
62,1,1,2,1,1,4,33525,0,2,14719,1,0,3,1266934,24,550.0,-1,0,1,317244.0
62,1,1,2,1,0,10,46990,0,0,7347,1,2,5,761582,48,554.25,-1,0,1,587144.0
58,0,1,0,2,1,6,38391,0,1,16517,0,1,3,305309,48,618.63,-1,0,0,0.0
26,0,1,1,1,1,7,25347,48281,2,4534,0,1,2,84750,24,630.65,-1,0,0,84750.0
59,0,0,1,1,0,30,51108,0,0,18835,2,2,4,362143,72,714.84,-1,0,0,177120.0
61,0,1,2,1,0,1,24934,0,0,11086,0,1,3,349431,12,621.32,-1,0,0,349431.0
30,1,0,1,1,0,2,14055,19631,0,986,1,0,2,785109,48,563.91,-1,0,1,233772.0
29,1,1,0,1,0,7,33599,20032,2,5276,0,0,0,704175,18,662.78,-1,0,0,704175.0
47,0,0,1,1,0,12,40879,0,2,17742,2,2,4,497753,12,701.54,7,1,0,497753.0
43,1,1,2,1,0,15,44738,36173,1,6917,0,1,0,2088421,84,682.69,-1,0,0,537422.0
32,1,1,0,0,0,6,36496,8856,2,14058,0,2,3,1097730,72,594.79,-1,0,1,0.0
40,1,1,1,1,1,9,33670,38682,1,2253,2,0,0,858711,24,672.57,-1,0,0,787678.0
43,0,1,0,1,1,20,58977,0,1,11935,0,1,5,641048,48,663.35,-1,0,0,641048.0
35,1,1,0,1,0,14,45041,0,2,11776,0,2,3,1360583,60,669.22,-1,0,0,419465.0
62,0,0,0,0,0,39,40421,29609,0,799,1,2,3,581549,60,637.17,-1,0,1,581549.0
61,0,0,1,1,0,29,61444,0,2,9299,1,2,2,1964737,24,749.22,3,1,0,1620144.0
60,0,1,1,1,0,22,56434,0,0,19013,2,2,2,886131,18,584.07,-1,0,1,786446.0
63,1,1,0,1,1,26,44945,39882,2,10186,1,0,3,1348169,60,673.13,-1,0,0,512465.0
53,1,0,1,2,0,21,70604,24477,2,10922,2,1,4,236377,18,708.26,7,1,0,236377.0
61,1,1,0,1,0,42,51778,34739,1,22669,2,1,4,2424743,24,708.4,-1,0,0,1009284.0
24,0,1,2,2,0,3,42093,22478,2,3938,1,2,3,1513280,72,656.86,-1,0,0,768789.0
64,1,0,1,1,1,10,44286,0,2,19426,2,1,4,249301,72,644.45,-1,0,0,0.0
34,1,1,0,1,0,3,25669,0,2,3354,1,0,2,1281228,60,638.97,-1,0,0,312140.0
41,1,1,0,1,1,17,52919,47391,1,6796,2,1,4,1319075,60,689.19,-1,0,0,915215.0
47,1,1,1,1,0,9,21495,0,2,9079,0,2,3,825813,18,636.99,-1,0,0,266478.0
42,1,1,0,1,0,8,41385,0,2,4242,0,0,0,1928526,72,607.51,-1,0,0,522276.0
25,1,1,0,2,0,4,26945,0,0,8756,2,0,1,240706,12,639.68,-1,0,0,240706.0
55,0,1,1,1,1,10,34330,0,2,13258,2,2,4,449280,84,670.41,-1,0,0,0.0
35,0,0,0,1,0,14,46140,45586,2,7435,1,1,2,1092840,84,643.25,-1,0,0,298260.0
50,1,0,0,1,1,10,33626,56237,2,9660,1,2,3,1297413,36,681.45,-1,0,0,492890.0
62,1,0,1,1,0,21,42183,0,2,2485,2,2,5,1908310,12,674.26,-1,0,0,1024755.0
52,1,1,3,1,1,31,63519,17322,2,13394,2,0,3,297191,48,769.22,3,1,0,297191.0
27,0,1,0,2,0,0,29370,0,1,10891,0,1,3,1425335,84,643.39,-1,0,1,0.0
35,0,0,1,1,0,13,30775,0,2,7007,1,2,4,1618142,72,609.3,-1,0,0,110996.0
41,0,1,1,1,0,20,53517,20192,1,21048,0,1,3,933874,18,667.27,-1,0,0,933874.0
38,0,0,1,2,0,4,23947,0,2,1168,1,1,2,1951526,84,615.85,-1,0,0,380828.0
43,1,0,0,1,0,23,42186,0,2,2008,1,2,1,942691,18,690.17,-1,0,0,942691.0
39,1,1,3,1,1,12,50377,32106,2,20799,0,2,0,2082679,72,622.58,-1,0,0,0.0
26,0,0,1,1,1,7,31210,0,1,5579,2,0,5,745313,60,583.87,-1,0,1,289460.0
48,1,0,3,2,0,0,31479,29028,1,4774,1,1,0,1709819,48,592.2,-1,0,1,400428.0
31,1,0,1,1,1,4,23909,0,2,6973,1,0,0,1795353,12,624.56,-1,0,0,394504.0
63,1,0,1,2,0,34,56555,42288,1,1283,0,0,2,845687,60,690.46,-1,0,0,845687.0
40,1,0,1,1,0,16,52175,0,2,17147,0,1,4,62010,18,635.43,-1,0,0,62010.0
44,1,1,0,2,0,4,29514,0,0,5018,0,0,1,1348438,12,649.33,-1,0,1,530064.0
29,1,0,2,1,0,1,25757,13172,0,7621,0,1,0,1735849,84,550.0,-1,0,1,0.0
58,1,1,3,1,0,29,61462,15492,1,2012,0,2,3,1726022,60,706.87,7,1,0,1723140.0
54,1,0,2,1,0,25,64178,0,0,9018,2,2,0,2386020,84,679.4,-1,0,1,846938.0
48,1,0,0,0,0,14,26737,0,2,4721,0,1,3,1879454,18,637.96,-1,0,0,449762.0
36,0,0,1,1,0,14,54941,0,2,16428,0,1,1,1842630,84,721.97,-1,0,0,268278.0
54,0,1,0,1,0,28,62060,0,2,9062,2,2,0,1130941,84,756.57,3,1,0,1130941.0
21,1,1,2,1,1,0,21712,0,1,2194,0,2,1,295034,24,588.02,-1,0,1,295034.0
61,1,1,0,0,1,22,45437,0,2,9521,1,1,3,639564,60,640.75,-1,0,0,337480.0
35,0,1,0,1,0,13,42294,0,1,16949,1,1,2,1425577,60,619.9,-1,0,0,0.0
43,1,1,1,1,0,21,58536,0,2,16481,0,1,4,1163376,18,639.17,-1,0,0,874062.0
62,0,1,0,1,0,11,36892,0,2,1155,0,1,3,1069440,48,738.73,3,1,0,1051320.0
52,1,1,1,1,0,0,17699,10951,2,1428,2,2,4,2242645,36,595.43,-1,0,1,302572.0
39,1,1,2,1,0,8,27329,48470,2,4380,0,0,1,364497,36,623.4,-1,0,0,364497.0
56,0,1,0,1,1,14,46886,34645,1,4564,1,1,1,1709655,12,695.03,-1,0,0,1117382.0
62,0,0,0,0,0,5,12902,0,0,1712,2,0,3,690103,48,575.57,-1,0,1,175864.0
